video_id,safe_description,near_crash_description,crash_description
001265,[0s: Dashcam shows vehicle driving on a highway on-ramp during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a rear-end collision near frame 36.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001270,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 46.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001278,[0s: Dashcam shows vehicle driving on a two-lane highway during daytime under rainy weather with wet roads. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under rainy weather with wet roads.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a rural road during daytime under rainy weather with wet roads. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a rear-end collision near frame 33.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001283,[0s: Dashcam shows vehicle driving on a highway on-ramp during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a suburban avenue during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a T-bone collision near frame 44.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001286,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a head-on collision near frame 34.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001288,[0s: Dashcam shows vehicle driving on a downtown street during nighttime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during nighttime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a two-lane highway during nighttime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 45.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001292,[0s: Dashcam shows vehicle driving on a highway on-ramp during nighttime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during nighttime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a residential street during nighttime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 30.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001306,[0s: Dashcam shows vehicle driving on a residential street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a two-lane highway during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 34.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001308,[0s: Dashcam shows vehicle driving on a two-lane highway during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a busy intersection during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a side-swipe collision near frame 31.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001319,[0s: Dashcam shows vehicle driving on a rural road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a residential street during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a two-lane highway during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 31.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001327,[0s: Dashcam shows vehicle driving on a downtown street during daytime under rainy weather with wet roads. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a highway on-ramp during daytime under rainy weather with wet roads.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under rainy weather with wet roads. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 40.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001328,[0s: Dashcam shows vehicle driving on a highway on-ramp during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a highway on-ramp during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 31.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001332,[0s: Dashcam shows vehicle driving on a downtown street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a suburban avenue during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a busy intersection during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 38.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001340,[0s: Dashcam shows vehicle driving on a two-lane highway during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a two-lane highway during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a highway on-ramp during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a side-swipe collision near frame 32.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001352,[0s: Dashcam shows vehicle driving on a busy intersection during nighttime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a two-lane highway during nighttime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a two-lane highway during nighttime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a side-swipe collision near frame 34.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001353,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under snowy conditions with reduced visibility. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a two-lane highway during daytime under snowy conditions with reduced visibility.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a residential street during daytime under snowy conditions with reduced visibility. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a side-swipe collision near frame 38.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001356,[0s: Dashcam shows vehicle driving on a residential street during daytime under rainy weather with wet roads. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during daytime under rainy weather with wet roads.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a busy intersection during daytime under rainy weather with wet roads. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a multi-vehicle pileup near frame 34.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001369,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a suburban avenue during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 39.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001372,[0s: Dashcam shows vehicle driving on a residential street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a busy intersection during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a residential street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 38.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001380,[0s: Dashcam shows vehicle driving on a busy intersection during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a two-lane highway during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a suburban avenue during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 35.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001388,[0s: Dashcam shows vehicle driving on a downtown street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a rear-end collision near frame 42.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001398,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a busy intersection during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a suburban avenue during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a multi-vehicle pileup near frame 33.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001416,[0s: Dashcam shows vehicle driving on a busy intersection during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a two-lane highway during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a highway on-ramp during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 46.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001445,[0s: Dashcam shows vehicle driving on a downtown street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a highway on-ramp during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a busy intersection during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 33.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001449,[0s: Dashcam shows vehicle driving on a highway on-ramp during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a two-lane highway during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a T-bone collision near frame 37.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001473,[0s: Dashcam shows vehicle driving on a busy intersection during daytime under snowy conditions with reduced visibility. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under snowy conditions with reduced visibility.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a highway on-ramp during daytime under snowy conditions with reduced visibility. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 44.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001478,[0s: Dashcam shows vehicle driving on a residential street during daytime under snowy conditions with reduced visibility. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under snowy conditions with reduced visibility.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a residential street during daytime under snowy conditions with reduced visibility. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 49.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001495,[0s: Dashcam shows vehicle driving on a suburban avenue during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a rural road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 35.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
